package_id,package_name,sc_id,package_front_description,package_img_description,FAQ,segmentation_type_id
141,"Door bell installation",11,"Covers installation only. Door bell/spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11115
142,"MCB fuse replacement",11,"Covers replacement only. MCB fuse/spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11116
143,"Sub meter installation",11,"Covers installation only. Sub meter/spare parts sourced separately",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11116
144,"Double pole MCB installation",11,"Covers installation only. MCB/spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11116
145,"3 Phase changeover switch installation",11,"Covers installation only. Switch/spare parts sourced separately",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11116
146,"Single pole MCB installation",11,"Covers installation only. MCB/spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11116
147,"Inverter fuse replacement",11,"Covers replacement only. Inverter fuse/spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11117
148,"Inverter servicing",11,"Covers servicing only. Spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11117
149,"Inverter installation",11,"Covers installation only. Spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11117
150,"Stabilizer installation",11,"Covers visit and diagnosis only. Spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11117
151,"Geyser installation",11,"Covers installation only. Spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11118
152,"TV installation",11,"Covers installation of 1 TV unit only. Spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11118
153,"TV uninstallation",11,"Covers uninstallation only. Spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11118
154,"WiFi CCTV installation",11,"Covers installation only. Spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11118
155,"Room heater repair",11,"Covers repair only. Spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11118
156,"Home video bell",11,"Covers installation only. Spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11118
157,"Mixer grinder check up/repair",11,"Covers visit and diagnosis only. Spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11118
158,"Mini home theater installation",11,"Covers installation only. Spare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11118
159,"EV charger installation (2 wheeler)",11,"Covers installation only. SPare parts sourced separately.",[],"{"Are extra parts included in the cost?":"No. This service doesn’t include the cost of spare parts. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Will the electrician buy installation material (wire, nails, etc)?":"No. The material is to be provided by customers. Although, our electricians can procure the required items for an additional cost (at market rate) which will reflect in your invoice. ","Can the electrician provide services other than the booked ones?":"You can ask the electrician to inspect and do other services at an extra cost (as per the rate card).","What happens if any issue occurs after the service?":"This service comes with a free 30-day UC warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to 10,000. Additionally, if you are not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty?":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty of 30 days. The spare parts that customers purchase do not have any warranty."}",11118
160,"Bath Accessory Installation",12,"Installation of small fittings (towel hander, holder etc).",NULL,"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11119
161,"Shower installation",12,"Covers installation only. Shower head/spare parts sourced separately.",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11119
162,"Wash basin installation",12,"Installation of all kings of wash-basin",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11120
163,"Waste Pipe",12,"Repair or replacement of one waste pipe",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11120
164,"Sink (Drainage pipe, over the ground)",12,"BLockage removal of wash basin and waste pipe",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11120
165,"Bathroom tile gap filing",12,"Covers grouting/tile gap filing only. Epoxy/grouting powder sourced separately.",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11121
166,"Kitchen tile gap filing",12,"Covers grouting/tile filing only. Epoxy/grouting powdeer sourced separately.",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11121
167,"Washing machine filter",12,"Covers installation to an existing tap. Softening attachement sourced separately.",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11122
168,"Shower filter Installation",12,"Covers installation to exisitng shower. Softening attachement sourced separately.",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11122
169,"Drainage Pipe (Underground)",12,"Unclogging & removal of in-pipe blockage ,Recommended for underground or in-wall drainage pipes.",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11123
170,"Waste Jali",12,"Installation of one new drain cover",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11123
171,"Balcony Pipe",12,"Cleaning of drain & floor trap to remove blockage",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11123
172,"Toilet seat cover replacement",12,"Installation of one new seat cover ,Replacement or adjustemnt of eisting seat cover",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11124
173,"Flush tack repair (external - PVC)",12,"Covers flush leakage repair & flush button replacement only",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11124
174,"Western toilet repair (floor mounted)",12,"Covers repair of faulty toilet. Spare parts sourced separately. ,Applicable for one-part & two-part toilet",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11124
175,"Toilet pot blockage removal",12,"Cleaning a clogged toilet ,Applicable for indian & western toilet",[],"{"Are fittings included in the cost?":"No. This service doesn’t include the cost of fittings, additional spare parts, or extra helper. Our plumber can procure the required items for an additional cost (at market rate) which will reflect in your invoice.","Is masonry work included?":"Basic masonry work like lining with putty or white cement is included in this service. Major masonry work like tiling, cementing, granite/ tiles installation are not included.","What happens if the fitting is loose or broken after installation":"This service comes with a free 30-day UC Warranty that covers any damage or malfunction of fittings/spare parts procured by UC for up to Rs. 10,000. Additionally, if you’re not satisfied with the service, you can get a free service re-visit within 30 days. No questions asked.","Will the spare parts have a warranty":"All the spare parts that are either purchased via Urban Company or procured by our professionals come with a warranty. The spare parts that customers purchase do not have any warranty."}",11124
